,path,image_name,rock_type,scan_name,label_assigned,area,centroid,bbox,bbox_rect
511,./train/cuttings_resized_128/ML-DB-Geo2_slice00212_12.png,ML-DB-Geo2_slice00212_12,0,slice00212,12,18018,"(160.21694971694973, 107.23482073482073)","[588, 110, 878, 330]","[[293, 899], [63, 633], [120, 584], [350, 850]]"
512,./train/cuttings_resized_128/ML-DB-Geo2_slice00212_13.png,ML-DB-Geo2_slice00212_13,0,slice00212,13,1200,"(21.183333333333334, 23.660833333333333)","[604, 663, 642, 710]","[[696, 652], [660, 634], [677, 600], [713, 618]]"
513,./train/cuttings_resized_128/ML-DB-Geo2_slice00212_14.png,ML-DB-Geo2_slice00212_14,0,slice00212,14,8347,"(55.307296034503416, 61.61327423026237)","[633, 673, 748, 788]","[[724, 758], [665, 678], [753, 612], [813, 692]]"
514,./train/cuttings_resized_128/ML-DB-Geo2_slice00212_15.png,ML-DB-Geo2_slice00212_15,0,slice00212,15,23058,"(44.02012316766415, 175.01127591291527)","[664, 272, 762, 648]","[[272, 762], [267, 679], [644, 653], [650, 736]]"
515,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_0.png,ML-DB-Geo2_slice00216_0,0,slice00216,0,16268,"(121.48856651094172, 82.82849766412589)","[108, 413, 324, 553]","[[507, 337], [411, 289], [510, 92], [606, 140]]"
516,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_1.png,ML-DB-Geo2_slice00216_1,0,slice00216,1,14924,"(121.94076655052265, 46.291744840525325)","[273, 849, 514, 940]","[[886, 519], [828, 285], [905, 265], [964, 499]]"
517,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_7.png,ML-DB-Geo2_slice00216_7,0,slice00216,7,15478,"(118.85075591161649, 53.46621010466468)","[451, 186, 704, 286]","[[228, 709], [179, 454], [261, 438], [309, 694]]"
518,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_8.png,ML-DB-Geo2_slice00216_8,0,slice00216,8,16380,"(49.57087912087912, 150.47606837606838)","[540, 424, 647, 725]","[[722, 647], [421, 611], [433, 511], [734, 547]]"
519,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_9.png,ML-DB-Geo2_slice00216_9,0,slice00216,9,27120,"(182.6355088495575, 101.43952802359883)","[549, 765, 899, 976]","[[811, 912], [731, 861], [937, 538], [1017, 589]]"
520,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_13.png,ML-DB-Geo2_slice00216_13,0,slice00216,13,23834,"(43.833976671981205, 177.99127297138543)","[665, 272, 764, 653]","[[273, 764], [267, 681], [649, 653], [655, 736]]"
521,./train/cuttings_resized_128/ML-DB-Geo2_slice00216_15.png,ML-DB-Geo2_slice00216_15,0,slice00216,15,8073,"(33.16895825591478, 132.5735166604732)","[904, 464, 970, 725]","[[465, 971], [460, 932], [720, 900], [724, 939]]"
522,./train/cuttings_resized_128/ML-DB-Geo2_slice00220_3.png,ML-DB-Geo2_slice00220_3,0,slice00220,3,30812,"(97.27054394391796, 187.47361417629494)","[324, 258, 521, 645]","[[620, 541], [253, 397], [296, 288], [663, 432]]"
523,./train/cuttings_resized_128/ML-DB-Geo2_slice00220_6.png,ML-DB-Geo2_slice00220_6,0,slice00220,6,15521,"(129.61767927324271, 110.70304748405387)","[402, 230, 666, 437]","[[415, 672], [215, 418], [268, 376], [468, 631]]"
524,./train/cuttings_resized_128/ML-DB-Geo2_slice00220_7.png,ML-DB-Geo2_slice00220_7,0,slice00220,7,16200,"(119.65993827160494, 53.882222222222225)","[454, 189, 711, 289]","[[232, 717], [181, 457], [266, 441], [317, 700]]"
525,./train/cuttings_resized_128/ML-DB-Geo2_slice00220_9.png,ML-DB-Geo2_slice00220_9,0,slice00220,9,27523,"(183.02681393743416, 101.60000726664971)","[548, 764, 900, 974]","[[810, 914], [729, 863], [936, 535], [1017, 586]]"
526,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_0.png,ML-DB-Geo2_slice00224_0,0,slice00224,0,15443,"(112.77180599624425, 78.42789613417082)","[120, 409, 321, 542]","[[498, 340], [406, 290], [506, 105], [598, 155]]"
527,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_1.png,ML-DB-Geo2_slice00224_1,0,slice00224,1,14223,"(124.1013850805034, 43.64951135484778)","[270, 852, 510, 939]","[[886, 514], [830, 280], [905, 263], [960, 496]]"
528,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_2.png,ML-DB-Geo2_slice00224_2,0,slice00224,2,22167,"(92.74773311679523, 101.64325348491)","[286, 543, 456, 755]","[[725, 486], [502, 395], [550, 278], [773, 370]]"
529,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_4.png,ML-DB-Geo2_slice00224_4,0,slice00224,4,15706,"(130.56564370304343, 110.39780975423405)","[399, 231, 665, 439]","[[418, 671], [215, 416], [268, 374], [470, 629]]"
530,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_5.png,ML-DB-Geo2_slice00224_5,0,slice00224,5,16469,"(120.18131034064, 54.916813407007105)","[456, 191, 715, 291]","[[234, 721], [184, 459], [270, 443], [320, 705]]"
531,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_7.png,ML-DB-Geo2_slice00224_7,0,slice00224,7,27749,"(183.34945403437962, 101.8146599877473)","[547, 763, 900, 973]","[[810, 914], [729, 864], [934, 533], [1015, 583]]"
532,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_9.png,ML-DB-Geo2_slice00224_9,0,slice00224,9,24984,"(43.64865513928915, 180.53518251681075)","[667, 273, 767, 660]","[[274, 768], [267, 683], [655, 649], [662, 734]]"
533,./train/cuttings_resized_128/ML-DB-Geo2_slice00224_12.png,ML-DB-Geo2_slice00224_12,0,slice00224,12,7916,"(30.873294593228902, 128.84840828701365)","[904, 467, 968, 721]","[[468, 970], [463, 932], [716, 899], [721, 936]]"
534,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_0.png,ML-DB-Geo2_slice00228_0,0,slice00228,0,15285,"(113.79077526987243, 78.45109584560026)","[121, 405, 321, 537]","[[494, 340], [402, 290], [502, 108], [594, 158]]"
535,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_2.png,ML-DB-Geo2_slice00228_2,0,slice00228,2,22622,"(93.75873043939528, 103.42865352311908)","[280, 539, 451, 754]","[[729, 479], [499, 392], [544, 274], [774, 361]]"
536,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_5.png,ML-DB-Geo2_slice00228_5,0,slice00228,5,15896,"(132.33549320583793, 112.25069199798692)","[394, 229, 663, 441]","[[420, 669], [213, 412], [265, 370], [472, 627]]"
537,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_7.png,ML-DB-Geo2_slice00228_7,0,slice00228,7,23908,"(57.103898276727456, 166.34728961017234)","[524, 426, 654, 767]","[[763, 654], [421, 609], [437, 491], [779, 537]]"
538,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_9.png,ML-DB-Geo2_slice00228_9,0,slice00228,9,17135,"(156.0878902830464, 100.74216515903122)","[596, 116, 880, 324]","[[291, 900], [70, 639], [126, 593], [346, 853]]"
539,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_11.png,ML-DB-Geo2_slice00228_11,0,slice00228,11,25445,"(44.376891334250345, 181.80467675378267)","[667, 273, 769, 662]","[[274, 769], [266, 683], [657, 647], [664, 733]]"
540,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_12.png,ML-DB-Geo2_slice00228_12,0,slice00228,12,2231,"(25.729269385925594, 37.68130883012102)","[683, 701, 733, 771]","[[716, 744], [698, 707], [761, 678], [778, 714]]"
541,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_13.png,ML-DB-Geo2_slice00228_13,0,slice00228,13,17142,"(52.33776688834442, 121.84581729086455)","[796, 486, 930, 764]","[[491, 931], [463, 858], [737, 754], [765, 828]]"
542,./train/cuttings_resized_128/ML-DB-Geo2_slice00228_14.png,ML-DB-Geo2_slice00228_14,0,slice00228,14,7794,"(30.864382858609186, 127.7359507313318)","[903, 468, 967, 719]","[[469, 969], [464, 932], [714, 897], [719, 934]]"
543,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_0.png,ML-DB-Geo2_slice00232_0,0,slice00232,0,15045,"(116.29325357261548, 77.68022598870057)","[120, 402, 322, 531]","[[491, 341], [399, 291], [496, 113], [588, 163]]"
544,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_1.png,ML-DB-Geo2_slice00232_1,0,slice00232,1,13187,"(124.36353984985213, 40.137483885644954)","[269, 856, 507, 940]","[[886, 510], [835, 278], [906, 262], [956, 495]]"
545,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_2.png,ML-DB-Geo2_slice00232_2,0,slice00232,2,22585,"(90.91419083462475, 101.72397609032544)","[277, 536, 446, 754]","[[729, 473], [499, 389], [543, 270], [773, 354]]"
546,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_8.png,ML-DB-Geo2_slice00232_8,0,slice00232,8,16451,"(117.14175430065042, 54.369886329098534)","[462, 197, 717, 297]","[[239, 723], [190, 466], [278, 449], [327, 706]]"
547,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_10.png,ML-DB-Geo2_slice00232_10,0,slice00232,10,27658,"(180.70941499746908, 102.22492588039627)","[549, 761, 900, 971]","[[809, 916], [730, 869], [930, 533], [1009, 580]]"
548,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_13.png,ML-DB-Geo2_slice00232_13,0,slice00232,13,1238,"(17.58239095315024, 25.105008077544426)","[695, 715, 730, 767]","[[718, 734], [712, 704], [763, 693], [770, 722]]"
549,./train/cuttings_resized_128/ML-DB-Geo2_slice00232_15.png,ML-DB-Geo2_slice00232_15,0,slice00232,15,7638,"(29.680020947892118, 127.27363184079601)","[903, 469, 966, 717]","[[470, 968], [465, 931], [712, 897], [717, 934]]"
550,./train/cuttings_resized_128/ML-DB-Geo2_slice00236_0.png,ML-DB-Geo2_slice00236_0,0,slice00236,0,14913,"(118.86360893180446, 79.4510829477637)","[119, 396, 324, 528]","[[485, 345], [393, 293], [493, 114], [585, 165]]"
551,./train/cuttings_resized_128/ML-DB-Geo2_slice00236_9.png,ML-DB-Geo2_slice00236_9,0,slice00236,9,16269,"(129.47261663286005, 108.95519085377097)","[393, 234, 663, 445]","[[425, 668], [214, 414], [267, 371], [478, 624]]"
552,./train/cuttings_resized_128/ML-DB-Geo2_slice00236_11.png,ML-DB-Geo2_slice00236_11,0,slice00236,11,28229,"(66.4258741011017, 170.40143115236106)","[509, 431, 655, 786]","[[782, 657], [423, 607], [442, 476], [800, 526]]"
553,./train/cuttings_resized_128/ML-DB-Geo2_slice00236_12.png,ML-DB-Geo2_slice00236_12,0,slice00236,12,27420,"(178.36250911743252, 102.55142231947484)","[551, 760, 901, 970]","[[808, 915], [729, 868], [928, 534], [1007, 581]]"
554,./train/cuttings_resized_128/ML-DB-Geo2_slice00236_15.png,ML-DB-Geo2_slice00236_15,0,slice00236,15,16793,"(52.04906806407432, 123.14464360150062)","[793, 486, 924, 764]","[[491, 926], [465, 853], [739, 754], [765, 827]]"
555,./train/cuttings_resized_128/ML-DB-Geo2_slice00240_1.png,ML-DB-Geo2_slice00240_1,0,slice00240,1,24049,"(101.41170111023327, 108.80681109401638)","[255, 522, 435, 750]","[[725, 469], [480, 378], [527, 250], [773, 341]]"
556,./train/cuttings_resized_128/ML-DB-Geo2_slice00240_2.png,ML-DB-Geo2_slice00240_2,0,slice00240,2,12078,"(121.35519125683061, 36.65474416294089)","[269, 860, 504, 939]","[[876, 506], [851, 271], [915, 264], [940, 499]]"
557,./train/cuttings_resized_128/ML-DB-Geo2_slice00240_3.png,ML-DB-Geo2_slice00240_3,0,slice00240,3,27561,"(90.92108414063351, 186.54704110881318)","[318, 271, 513, 639]","[[619, 522], [255, 376], [295, 277], [658, 422]]"
558,./train/cuttings_resized_128/ML-DB-Geo2_slice00240_17.png,ML-DB-Geo2_slice00240_17,0,slice00240,17,6999,"(27.74624946420917, 117.50221460208601)","[902, 484, 963, 715]","[[486, 963], [481, 927], [710, 895], [715, 931]]"
559,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_1.png,ML-DB-Geo2_slice00244_1,0,slice00244,1,24673,"(97.30150366797714, 110.28131966116808)","[253, 519, 429, 745]","[[716, 458], [480, 380], [522, 250], [759, 328]]"
560,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_2.png,ML-DB-Geo2_slice00244_2,0,slice00244,2,11604,"(120.62202688728024, 34.81894174422613)","[268, 862, 501, 937]","[[873, 503], [855, 269], [919, 265], [937, 498]]"
561,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_5.png,ML-DB-Geo2_slice00244_5,0,slice00244,5,16352,"(129.99247798434442, 108.87444960861056)","[390, 237, 661, 450]","[[432, 666], [217, 415], [268, 371], [483, 622]]"
562,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_7.png,ML-DB-Geo2_slice00244_7,0,slice00244,7,32020,"(70.59918800749531, 177.1349469081824)","[500, 437, 653, 802]","[[798, 655], [429, 608], [447, 470], [816, 517]]"
563,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_8.png,ML-DB-Geo2_slice00244_8,0,slice00244,8,26108,"(171.59361115366937, 98.26003523824116)","[558, 763, 901, 967]","[[810, 914], [731, 870], [919, 538], [998, 583]]"
564,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_9.png,ML-DB-Geo2_slice00244_9,0,slice00244,9,15677,"(143.0688269439306, 96.069273457932)","[615, 121, 882, 323]","[[288, 902], [83, 650], [134, 609], [339, 861]]"
565,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_10.png,ML-DB-Geo2_slice00244_10,0,slice00244,10,26888,"(47.59896608152336, 184.22485867301398)","[666, 275, 775, 671]","[[277, 775], [268, 686], [665, 646], [674, 734]]"
566,./train/cuttings_resized_128/ML-DB-Geo2_slice00244_11.png,ML-DB-Geo2_slice00244_11,0,slice00244,11,16254,"(51.875845945613385, 124.39787129322013)","[790, 486, 921, 763]","[[489, 922], [464, 850], [740, 754], [765, 825]]"
567,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_1.png,ML-DB-Geo2_slice00248_1,0,slice00248,1,24761,"(99.53374257905577, 109.09543233310448)","[246, 516, 425, 744]","[[717, 454], [476, 371], [520, 242], [761, 325]]"
568,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_2.png,ML-DB-Geo2_slice00248_2,0,slice00248,2,11173,"(120.30985411259286, 33.04054416897879)","[266, 864, 499, 936]","[[878, 501], [856, 268], [915, 262], [938, 495]]"
569,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_6.png,ML-DB-Geo2_slice00248_6,0,slice00248,6,16558,"(129.90971131779202, 108.85759149655756)","[388, 238, 661, 452]","[[435, 665], [215, 414], [267, 369], [487, 620]]"
570,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_9.png,ML-DB-Geo2_slice00248_9,0,slice00248,9,16331,"(113.96742391770253, 57.61067907660278)","[465, 202, 713, 307]","[[250, 718], [195, 470], [287, 449], [341, 698]]"
571,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_11.png,ML-DB-Geo2_slice00248_11,0,slice00248,11,33784,"(71.97170258110349, 177.96208264267108)","[496, 443, 653, 809]","[[806, 654], [435, 607], [453, 467], [823, 515]]"
572,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_15.png,ML-DB-Geo2_slice00248_15,0,slice00248,15,26927,"(48.122182196308536, 181.5861774427155)","[666, 278, 776, 671]","[[279, 776], [269, 688], [664, 644], [674, 732]]"
573,./train/cuttings_resized_128/ML-DB-Geo2_slice00248_16.png,ML-DB-Geo2_slice00248_16,0,slice00248,16,16036,"(51.33044400099776, 125.01290845597406)","[789, 486, 919, 763]","[[489, 919], [464, 848], [740, 752], [765, 823]]"
574,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_0.png,ML-DB-Geo2_slice00252_0,0,slice00252,0,14152,"(116.84977388355003, 72.55497456189937)","[128, 386, 327, 510]","[[467, 348], [379, 300], [475, 124], [563, 172]]"
575,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_2.png,ML-DB-Geo2_slice00252_2,0,slice00252,2,10782,"(119.14644778334261, 31.027824151363383)","[265, 866, 497, 935]","[[878, 499], [857, 267], [914, 262], [935, 494]]"
576,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_3.png,ML-DB-Geo2_slice00252_3,0,slice00252,3,21856,"(79.00855600292826, 179.43763726207905)","[315, 268, 477, 640]","[[620, 501], [255, 365], [288, 278], [653, 413]]"
577,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_15.png,ML-DB-Geo2_slice00252_15,0,slice00252,15,16268,"(114.19738136218342, 57.13074747971478)","[464, 204, 709, 308]","[[251, 715], [197, 468], [288, 449], [341, 696]]"
578,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_16.png,ML-DB-Geo2_slice00252_16,0,slice00252,16,1022,"(16.40606653620352, 23.149706457925635)","[471, 578, 508, 623]","[[606, 510], [574, 485], [595, 459], [626, 484]]"
579,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_18.png,ML-DB-Geo2_slice00252_18,0,slice00252,18,1161,"(19.786391042204997, 16.78897502153316)","[510, 917, 552, 957]","[[940, 557], [907, 541], [924, 505], [958, 522]]"
580,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_21.png,ML-DB-Geo2_slice00252_21,0,slice00252,21,15277,"(139.85808732080906, 96.89690384237743)","[620, 120, 884, 321]","[[285, 904], [87, 651], [137, 611], [336, 864]]"
581,./train/cuttings_resized_128/ML-DB-Geo2_slice00252_23.png,ML-DB-Geo2_slice00252_23,0,slice00252,23,15691,"(50.41374036071633, 126.11203874832707)","[788, 486, 914, 762]","[[492, 914], [468, 844], [740, 752], [764, 823]]"
582,./train/cuttings_resized_128/ML-DB-Geo2_slice00256_0.png,ML-DB-Geo2_slice00256_0,0,slice00256,0,13661,"(116.74665105043555, 69.03952858502306)","[129, 386, 328, 506]","[[468, 343], [379, 299], [466, 124], [555, 168]]"
583,./train/cuttings_resized_128/ML-DB-Geo2_slice00256_8.png,ML-DB-Geo2_slice00256_8,0,slice00256,8,16407,"(114.71408545133175, 57.81026391174499)","[464, 205, 710, 309]","[[251, 716], [198, 469], [288, 450], [341, 697]]"
584,./train/cuttings_resized_128/ML-DB-Geo2_slice00256_15.png,ML-DB-Geo2_slice00256_15,0,slice00256,15,26635,"(48.06209874225643, 178.19632063074903)","[667, 282, 779, 672]","[[283, 781], [271, 692], [663, 636], [675, 725]]"
585,./train/cuttings_resized_128/ML-DB-Geo2_slice00256_16.png,ML-DB-Geo2_slice00256_16,0,slice00256,16,15402,"(49.73711206336839, 124.69172834696792)","[787, 488, 913, 761]","[[492, 913], [468, 843], [738, 750], [763, 820]]"
586,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_3.png,ML-DB-Geo2_slice00260_3,0,slice00260,3,24936,"(82.41758902791145, 105.63041385948027)","[252, 520, 412, 743]","[[722, 435], [496, 377], [531, 241], [757, 299]]"
587,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_4.png,ML-DB-Geo2_slice00260_4,0,slice00260,4,9906,"(117.595396729255, 30.560973147587323)","[263, 867, 491, 933]","[[879, 492], [864, 264], [918, 260], [933, 489]]"
588,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_7.png,ML-DB-Geo2_slice00260_7,0,slice00260,7,16546,"(129.80907772271243, 112.23141544784238)","[384, 241, 664, 456]","[[442, 667], [220, 406], [274, 361], [496, 621]]"
589,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_16.png,ML-DB-Geo2_slice00260_16,0,slice00260,16,15145,"(142.08048861010235, 96.3809838230439)","[621, 121, 888, 323]","[[285, 909], [86, 653], [137, 613], [336, 870]]"
590,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_17.png,ML-DB-Geo2_slice00260_17,0,slice00260,17,26492,"(48.63041672957874, 178.44862600030197)","[667, 283, 781, 674]","[[285, 782], [272, 694], [664, 635], [677, 723]]"
591,./train/cuttings_resized_128/ML-DB-Geo2_slice00260_18.png,ML-DB-Geo2_slice00260_18,0,slice00260,18,15331,"(49.13280281782011, 125.10795120996673)","[786, 488, 911, 761]","[[491, 912], [467, 841], [740, 748], [764, 819]]"
592,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_0.png,ML-DB-Geo2_slice00264_0,0,slice00264,0,12287,"(109.42752502645072, 63.691706681858875)","[137, 384, 324, 493]","[[463, 338], [374, 293], [456, 130], [545, 175]]"
593,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_2.png,ML-DB-Geo2_slice00264_2,0,slice00264,2,25705,"(88.30231472476171, 105.42050184788951)","[240, 516, 409, 740]","[[719, 434], [486, 368], [524, 233], [757, 299]]"
594,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_5.png,ML-DB-Geo2_slice00264_5,0,slice00264,5,17597,"(71.3892708984486, 140.6669886912542)","[318, 321, 461, 636]","[[619, 489], [315, 377], [347, 293], [650, 405]]"
595,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_8.png,ML-DB-Geo2_slice00264_8,0,slice00264,8,16684,"(127.66752577319588, 109.94569647566532)","[382, 243, 665, 456]","[[444, 667], [224, 402], [278, 358], [497, 622]]"
596,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_11.png,ML-DB-Geo2_slice00264_11,0,slice00264,11,3221,"(41.93014591741695, 20.708786091276)","[497, 916, 591, 963]","[[951, 593], [906, 587], [918, 495], [964, 501]]"
597,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_12.png,ML-DB-Geo2_slice00264_12,0,slice00264,12,21209,"(146.70927436465652, 80.85204394360885)","[600, 769, 902, 946]","[[825, 919], [744, 884], [878, 576], [959, 611]]"
598,./train/cuttings_resized_128/ML-DB-Geo2_slice00264_14.png,ML-DB-Geo2_slice00264_14,0,slice00264,14,26377,"(50.08367138036926, 178.41304924745043)","[666, 285, 782, 676]","[[287, 783], [273, 696], [666, 634], [679, 722]]"
599,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_2.png,ML-DB-Geo2_slice00268_2,0,slice00268,2,9043,"(115.45150945482693, 28.633196947915515)","[264, 869, 486, 929]","[[881, 487], [865, 265], [915, 261], [931, 484]]"
600,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_9.png,ML-DB-Geo2_slice00268_9,0,slice00268,9,43459,"(83.28037920798914, 197.3828896201017)","[473, 440, 653, 844]","[[840, 653], [433, 603], [453, 442], [860, 492]]"
601,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_10.png,ML-DB-Geo2_slice00268_10,0,slice00268,10,3697,"(48.10981877197728, 20.964295374628076)","[492, 916, 603, 964]","[[951, 604], [905, 599], [918, 490], [964, 496]]"
602,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_15.png,ML-DB-Geo2_slice00268_15,0,slice00268,15,14844,"(144.95897332255456, 96.4796550794934)","[622, 122, 888, 322]","[[283, 909], [90, 650], [141, 613], [333, 872]]"
603,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_17.png,ML-DB-Geo2_slice00268_17,0,slice00268,17,14780,"(46.71414073071718, 125.38254397834912)","[785, 488, 906, 760]","[[492, 906], [469, 836], [739, 748], [762, 818]]"
604,./train/cuttings_resized_128/ML-DB-Geo2_slice00268_18.png,ML-DB-Geo2_slice00268_18,0,slice00268,18,6057,"(26.238071652633316, 107.89895988112927)","[898, 491, 955, 709]","[[493, 957], [487, 923], [703, 888], [709, 923]]"
605,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_0.png,ML-DB-Geo2_slice00272_0,0,slice00272,0,11334,"(105.18016587259574, 57.93947414857949)","[141, 383, 322, 488]","[[461, 332], [371, 287], [448, 134], [538, 179]]"
606,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_2.png,ML-DB-Geo2_slice00272_2,0,slice00272,2,26636,"(82.01389097462081, 112.35895029283677)","[238, 506, 402, 742]","[[724, 425], [479, 366], [512, 225], [757, 284]]"
607,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_6.png,ML-DB-Geo2_slice00272_6,0,slice00272,6,17097,"(130.57056793589518, 113.4480903082412)","[375, 242, 665, 458]","[[446, 666], [225, 393], [280, 349], [501, 622]]"
608,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_7.png,ML-DB-Geo2_slice00272_7,0,slice00272,7,1159,"(19.00086281276963, 25.472821397756686)","[409, 573, 449, 624]","[[610, 453], [567, 426], [581, 402], [625, 429]]"
609,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_8.png,ML-DB-Geo2_slice00272_8,0,slice00272,8,15863,"(113.63607136102881, 52.97642312299061)","[465, 218, 712, 316]","[[258, 718], [209, 471], [298, 453], [346, 700]]"
610,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_11.png,ML-DB-Geo2_slice00272_11,0,slice00272,11,14451,"(145.14864023250985, 96.42668327451388)","[623, 122, 886, 320]","[[281, 907], [91, 650], [140, 614], [330, 871]]"
611,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_13.png,ML-DB-Geo2_slice00272_13,0,slice00272,13,26180,"(51.972765469824296, 179.95175706646296)","[665, 287, 784, 681]","[[290, 785], [275, 698], [670, 632], [684, 719]]"
612,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_14.png,ML-DB-Geo2_slice00272_14,0,slice00272,14,14461,"(46.05241684530807, 125.97773321347071)","[784, 487, 903, 758]","[[493, 903], [471, 834], [737, 749], [760, 818]]"
613,./train/cuttings_resized_128/ML-DB-Geo2_slice00272_15.png,ML-DB-Geo2_slice00272_15,0,slice00272,15,5717,"(25.820185411929334, 102.900822109498)","[897, 498, 953, 706]","[[500, 956], [495, 922], [700, 888], [706, 921]]"
614,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_1.png,ML-DB-Geo2_slice00276_1,0,slice00276,1,2129,"(27.28511038046031, 24.017379051197747)","[217, 500, 278, 553]","[[511, 280], [488, 228], [536, 207], [559, 259]]"
615,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_2.png,ML-DB-Geo2_slice00276_2,0,slice00276,2,26175,"(87.71151862464184, 107.37298949379179)","[231, 515, 397, 743]","[[716, 427], [493, 359], [535, 220], [759, 288]]"
616,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_3.png,ML-DB-Geo2_slice00276_3,0,slice00276,3,8311,"(110.55552881723018, 28.05594994585489)","[269, 870, 482, 927]","[[883, 482], [865, 270], [912, 266], [930, 478]]"
617,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_4.png,ML-DB-Geo2_slice00276_4,0,slice00276,4,16219,"(64.33195634749369, 149.20389666440593)","[304, 274, 430, 585]","[[557, 470], [265, 340], [300, 263], [591, 393]]"
618,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_6.png,ML-DB-Geo2_slice00276_6,0,slice00276,6,17196,"(129.9937194696441, 114.75872295882763)","[374, 242, 665, 459]","[[447, 666], [225, 393], [282, 347], [504, 621]]"
619,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_9.png,ML-DB-Geo2_slice00276_9,0,slice00276,9,15575,"(115.21630818619583, 52.957752808988765)","[463, 220, 710, 316]","[[260, 715], [211, 470], [299, 452], [348, 698]]"
620,./train/cuttings_resized_128/ML-DB-Geo2_slice00276_10.png,ML-DB-Geo2_slice00276_10,0,slice00276,10,5258,"(63.70597185241537, 22.97641688855078)","[486, 917, 628, 965]","[[956, 627], [909, 625], [918, 485], [965, 488]]"
