,path,rock_type,image_name,best_model_0,best_model_time_0,best_model_1,best_model_time_1,best_model_2,best_model_time_2,best_model_3,best_model_time_3,best_model_4,best_model_time_4
167,./test_new/cuttings_resized_128/ML-V1_slice01250_1.png,0,ML-V1_slice01250_1,2,0.00608,2,0.0051,2,0.00398,2,0.005,2,0.008
168,./test_new/cuttings_resized_128/ML-V1_slice01250_6.png,0,ML-V1_slice01250_6,2,0.00956,2,0.00797,2,0.008,2,0.006959999999999999,2,0.00799
169,./test_new/cuttings_resized_128/ML-V1_slice01260_0.png,0,ML-V1_slice01260_0,2,0.00599,2,0.004,2,0.00806,2,0.00796,2,0.00797
170,./test_new/cuttings_resized_128/ML-V1_slice01260_3.png,0,ML-V1_slice01260_3,2,0.0040100000000000005,2,0.004,2,0.006,2,0.005,2,0.00793
171,./test_new/cuttings_resized_128/ML-V1_slice01260_6.png,0,ML-V1_slice01260_6,2,0.0040100000000000005,3,0.004,3,0.00499,3,0.00498,2,0.00756
172,./test_new/cuttings_resized_128/ML-V1_slice01260_9.png,0,ML-V1_slice01260_9,2,0.004520000000000001,2,0.00615,2,0.008,2,0.006,2,0.00711
173,./test_new/cuttings_resized_128/ML-V1_slice01270_9.png,0,ML-V1_slice01270_9,2,0.00399,2,0.004,2,0.00399,2,0.008020000000000001,2,0.0103
174,./test_new/cuttings_resized_128/ML-V1_slice01270_10.png,0,ML-V1_slice01270_10,2,0.004,2,0.008620000000000001,2,0.008,2,0.006,2,0.00397
175,./test_new/cuttings_resized_128/ML-V1_slice01270_11.png,0,ML-V1_slice01270_11,2,0.008,2,0.004,2,0.004,2,0.006999999999999999,2,0.004
176,./test_new/cuttings_resized_128/ML-V1_slice01280_8.png,0,ML-V1_slice01280_8,2,0.004,2,0.006999999999999999,2,0.00857,2,0.0048200000000000005,2,0.004
177,./test_new/cuttings_resized_128/ML-V1_slice01290_3.png,0,ML-V1_slice01290_3,2,0.00303,2,0.0054600000000000004,2,0.004,2,0.005,2,0.00403
178,./test_new/cuttings_resized_128/ML-V1_slice01290_7.png,0,ML-V1_slice01290_7,2,0.005520000000000001,2,0.004,2,0.00798,2,0.00592,2,0.00399
179,./test_new/cuttings_resized_128/ML-V1_slice01300_1.png,0,ML-V1_slice01300_1,2,0.00399,2,0.008,2,0.008,2,0.0050100000000000006,2,0.00911
180,./test_new/cuttings_resized_128/ML-V1_slice01300_2.png,0,ML-V1_slice01300_2,2,0.004,2,0.004,2,0.008,2,0.005,2,0.00424
181,./test_new/cuttings_resized_128/ML-V1_slice01300_10.png,0,ML-V1_slice01300_10,3,0.004,2,0.004,2,0.004,3,0.004,2,0.0089
182,./test_new/cuttings_resized_128/ML-V1_slice01310_1.png,0,ML-V1_slice01310_1,2,0.004,2,0.004,2,0.004,2,0.008,2,0.005
183,./test_new/cuttings_resized_128/ML-V1_slice01310_2.png,0,ML-V1_slice01310_2,2,0.00939,2,0.004,2,0.00304,2,0.010029999999999999,2,0.005
184,./test_new/cuttings_resized_128/ML-V1_slice01310_5.png,0,ML-V1_slice01310_5,2,0.004,2,0.00905,2,0.004,2,0.008,2,0.00501
185,./test_new/cuttings_resized_128/ML-V1_slice01310_8.png,0,ML-V1_slice01310_8,4,0.0040100000000000005,4,0.0049299999999999995,2,0.00399,2,0.00799,2,0.00652
186,./test_new/cuttings_resized_128/ML-V1_slice01330_7.png,0,ML-V1_slice01330_7,2,0.008,2,0.008,2,0.00603,2,0.0069299999999999995,2,0.00801
187,./test_new/cuttings_resized_128/ML-V1_slice01380_5.png,0,ML-V1_slice01380_5,2,0.004,2,0.004,2,0.004,2,0.00899,2,0.00926
188,./test_new/cuttings_resized_128/ML-V1_slice01390_6.png,0,ML-V1_slice01390_6,2,0.0040100000000000005,2,0.00842,2,0.0049700000000000005,2,0.004529999999999999,2,0.00986
189,./test_new/cuttings_resized_128/ML-V1_slice01390_8.png,0,ML-V1_slice01390_8,2,0.008,2,0.008,2,0.004,2,0.00398,2,0.004
190,./test_new/cuttings_resized_128/ML-V1_slice01400_8.png,0,ML-V1_slice01400_8,2,0.004,2,0.00398,2,0.004,2,0.004,2,0.00822
191,./test_new/cuttings_resized_128/ML-V1_slice01410_10.png,0,ML-V1_slice01410_10,2,0.004,2,0.004,2,0.004,2,0.008,2,0.00919
192,./test_new/cuttings_resized_128/ML-V1_slice01440_0.png,0,ML-V1_slice01440_0,2,0.004,2,0.00399,2,0.00533,2,0.004,2,0.00511
193,./test_new/cuttings_resized_128/ML-V1_slice01440_4.png,0,ML-V1_slice01440_4,2,0.0069900000000000006,2,0.004,2,0.004,2,0.008,2,0.00398
194,./test_new/cuttings_resized_128/ML-V1_slice01440_5.png,0,ML-V1_slice01440_5,2,0.004,2,0.0069900000000000006,2,0.00506,2,0.006999999999999999,2,0.00905
195,./test_new/cuttings_resized_128/ML-V1_slice01470_0.png,0,ML-V1_slice01470_0,2,0.0069900000000000006,2,0.00496,2,0.004,2,0.009000000000000001,2,0.004
196,./test_new/cuttings_resized_128/ML-V1_slice01470_1.png,0,ML-V1_slice01470_1,2,0.006,2,0.00549,2,0.0114,2,0.005,2,0.004
197,./test_new/cuttings_resized_128/ML-V1_slice01480_1.png,0,ML-V1_slice01480_1,2,0.00799,2,0.008,2,0.005,2,0.008,2,0.004
198,./test_new/cuttings_resized_128/ML-V1_slice01480_2.png,0,ML-V1_slice01480_2,2,0.008,2,0.004,2,0.0069900000000000006,2,0.0040100000000000005,2,0.00606
199,./test_new/cuttings_resized_128/ML-V1_slice01490_1.png,0,ML-V1_slice01490_1,2,0.004,2,0.00399,2,0.004,2,0.004,2,0.004
200,./test_new/cuttings_resized_128/ML-V2_slice00120_3.png,0,ML-V2_slice00120_3,0,0.00292,4,0.004,4,0.004,4,0.00799,4,0.00799
201,./test_new/cuttings_resized_128/ML-V2_slice00130_0.png,0,ML-V2_slice00130_0,4,0.00418,4,0.004,4,0.005529999999999999,4,0.008,0,0.00603
202,./test_new/cuttings_resized_128/ML-V2_slice00170_4.png,0,ML-V2_slice00170_4,4,0.0050100000000000006,4,0.006999999999999999,4,0.004,4,0.00798,4,0.00801
203,./test_new/cuttings_resized_128/ML-V2_slice00180_6.png,0,ML-V2_slice00180_6,4,0.00502,4,0.005,4,0.008,4,0.00955,4,0.00299
204,./test_new/cuttings_resized_128/ML-V2_slice00210_0.png,0,ML-V2_slice00210_0,2,0.00927,2,0.00506,2,0.00602,0,0.004,2,0.008
205,./test_new/cuttings_resized_128/ML-V2_slice00210_6.png,0,ML-V2_slice00210_6,4,0.008,4,0.008,4,0.0040100000000000005,2,0.0060799999999999995,4,0.008
206,./test_new/cuttings_resized_128/ML-V2_slice00220_1.png,0,ML-V2_slice00220_1,2,0.00891,2,0.00707,2,0.004,2,0.004,2,0.00806
207,./test_new/cuttings_resized_128/ML-V2_slice00230_3.png,0,ML-V2_slice00230_3,2,0.008,2,0.008,2,0.004,2,0.012,2,0.00804
208,./test_new/cuttings_resized_128/ML-V2_slice00230_7.png,0,ML-V2_slice00230_7,0,0.004,4,0.008,2,0.008,2,0.008,2,0.008
209,./test_new/cuttings_resized_128/ML-V2_slice00230_8.png,0,ML-V2_slice00230_8,2,0.00797,2,0.00399,2,0.008,0,0.008,2,0.00603
210,./test_new/cuttings_resized_128/ML-V2_slice00240_0.png,0,ML-V2_slice00240_0,2,0.008029999999999999,2,0.008,0,0.004,0,0.005520000000000001,0,0.008
211,./test_new/cuttings_resized_128/ML-V2_slice00260_4.png,0,ML-V2_slice00260_4,2,0.00464,2,0.008,3,0.007120000000000001,2,0.008,3,0.01035
212,./test_new/cuttings_resized_128/ML-V2_slice00270_4.png,0,ML-V2_slice00270_4,2,0.0040100000000000005,2,0.008,2,0.008,3,0.004,2,0.0067
213,./test_new/cuttings_resized_128/ML-V2_slice00270_5.png,0,ML-V2_slice00270_5,4,0.00599,4,0.00399,4,0.004,4,0.008,4,0.00356
214,./test_new/cuttings_resized_128/ML-V2_slice00280_2.png,0,ML-V2_slice00280_2,4,0.00599,4,0.00804,2,0.0040100000000000005,2,0.004,0,0.00911
215,./test_new/cuttings_resized_128/ML-V2_slice00280_7.png,0,ML-V2_slice00280_7,0,0.00702,4,0.006999999999999999,4,0.004,2,0.0070599999999999994,0,0.01106
216,./test_new/cuttings_resized_128/ML-V2_slice00280_11.png,0,ML-V2_slice00280_11,2,0.004,0,0.00499,2,0.008,2,0.008,2,0.008
217,./test_new/cuttings_resized_128/ML-V2_slice00290_3.png,0,ML-V2_slice00290_3,2,0.00799,4,0.0050100000000000006,2,0.005520000000000001,0,0.004,0,0.00799
218,./test_new/cuttings_resized_128/ML-V2_slice00300_1.png,0,ML-V2_slice00300_1,2,0.0075400000000000016,4,0.005,2,0.004,2,0.008,2,0.00359
219,./test_new/cuttings_resized_128/ML-V2_slice00300_6.png,0,ML-V2_slice00300_6,3,0.00299,2,0.0039299999999999995,2,0.004,3,0.004,3,0.008
220,./test_new/cuttings_resized_128/ML-V2_slice00300_10.png,0,ML-V2_slice00300_10,2,0.008,2,0.006,2,0.006999999999999999,2,0.00798,2,0.00401
221,./test_new/cuttings_resized_128/ML-V2_slice00300_13.png,0,ML-V2_slice00300_13,2,0.008,2,0.005,2,0.00399,2,0.00854,2,0.008
222,./test_new/cuttings_resized_128/ML-V2_slice00320_4.png,0,ML-V2_slice00320_4,2,0.0073799999999999985,0,0.004,2,0.00703,2,0.00898,2,0.008
223,./test_new/cuttings_resized_128/ML-V2_slice00320_6.png,0,ML-V2_slice00320_6,2,0.00885,2,0.0047799999999999995,2,0.004,2,0.00806,2,0.01004
224,./test_new/cuttings_resized_128/ML-V2_slice00320_11.png,0,ML-V2_slice00320_11,4,0.0069900000000000006,4,0.006,4,0.009000000000000001,4,0.0040100000000000005,0,0.008
225,./test_new/cuttings_resized_128/ML-V2_slice00330_1.png,0,ML-V2_slice00330_1,2,0.00508,2,0.006,2,0.006,2,0.009040000000000001,2,0.004
226,./test_new/cuttings_resized_128/ML-V2_slice00330_7.png,0,ML-V2_slice00330_7,2,0.00801,2,0.004,2,0.00801,2,0.008,2,0.00502
227,./test_new/cuttings_resized_128/ML-V2_slice00330_10.png,0,ML-V2_slice00330_10,2,0.00602,2,0.006999999999999999,2,0.00852,3,0.008,2,0.004
228,./test_new/cuttings_resized_128/ML-V2_slice00330_12.png,0,ML-V2_slice00330_12,4,0.008,4,0.005,2,0.008,2,0.00604,2,0.0045
229,./test_new/cuttings_resized_128/ML-V2_slice00340_3.png,0,ML-V2_slice00340_3,4,0.00399,4,0.006,4,0.004,2,0.008,2,0.00502
230,./test_new/cuttings_resized_128/ML-V2_slice00340_7.png,0,ML-V2_slice00340_7,2,0.004,2,0.005,2,0.00702,2,0.00953,2,0.00712
231,./test_new/cuttings_resized_128/ML-V2_slice00340_8.png,0,ML-V2_slice00340_8,2,0.008,2,0.006,2,0.008,0,0.004,2,0.00301
232,./test_new/cuttings_resized_128/ML-V2_slice00350_2.png,0,ML-V2_slice00350_2,2,0.008,2,0.00399,2,0.00708,2,0.008,2,0.004
233,./test_new/cuttings_resized_128/ML-V2_slice00350_4.png,0,ML-V2_slice00350_4,0,0.004,0,0.004,0,0.01004,0,0.007259999999999999,0,0.008
234,./test_new/cuttings_resized_128/ML-V2_slice00360_0.png,0,ML-V2_slice00360_0,4,0.00801,4,0.006999999999999999,2,0.008,2,0.008,2,0.00791
235,./test_new/cuttings_resized_128/ML-V2_slice00360_6.png,0,ML-V2_slice00360_6,2,0.006999999999999999,2,0.006520000000000001,2,0.00397,2,0.008,2,0.00798
236,./test_new/cuttings_resized_128/ML-V2_slice00370_1.png,0,ML-V2_slice00370_1,2,0.005,2,0.006,2,0.006640000000000001,2,0.005,2,0.005
237,./test_new/cuttings_resized_128/ML-V2_slice00370_8.png,0,ML-V2_slice00370_8,0,0.006999999999999999,4,0.006,4,0.008,4,0.006999999999999999,4,0.00474
238,./test_new/cuttings_resized_128/ML-V2_slice00380_0.png,0,ML-V2_slice00380_0,4,0.005,4,0.005,2,0.006999999999999999,2,0.009000000000000001,2,0.00835
239,./test_new/cuttings_resized_128/ML-V2_slice00380_3.png,0,ML-V2_slice00380_3,4,0.004,4,0.00451,4,0.008,2,0.005,0,0.00801
240,./test_new/cuttings_resized_128/ML-V2_slice00380_14.png,0,ML-V2_slice00380_14,2,0.006,2,0.00498,2,0.005,2,0.006999999999999999,2,0.008
241,./test_new/cuttings_resized_128/ML-V2_slice00410_4.png,0,ML-V2_slice00410_4,4,0.005,4,0.00527,4,0.008,2,0.00499,2,0.004
242,./test_new/cuttings_resized_128/ML-V2_slice00410_7.png,0,ML-V2_slice00410_7,2,0.004,2,0.00498,2,0.008,2,0.00399,2,0.00798
243,./test_new/cuttings_resized_128/ML-V2_slice00410_11.png,0,ML-V2_slice00410_11,2,0.0069900000000000006,2,0.006999999999999999,2,0.006999999999999999,2,0.005,2,0.004
244,./test_new/cuttings_resized_128/ML-V2_slice00420_1.png,0,ML-V2_slice00420_1,2,0.006999999999999999,2,0.004,2,0.006999999999999999,2,0.008,2,0.008
245,./test_new/cuttings_resized_128/ML-V2_slice00420_6.png,0,ML-V2_slice00420_6,2,0.006999999999999999,2,0.005,2,0.009000000000000001,2,0.009000000000000001,2,0.00603
246,./test_new/cuttings_resized_128/ML-V2_slice00420_7.png,0,ML-V2_slice00420_7,4,0.004,4,0.005,2,0.008,2,0.006999999999999999,2,0.00809
247,./test_new/cuttings_resized_128/ML-V2_slice00420_8.png,0,ML-V2_slice00420_8,4,0.0071,4,0.006,4,0.006999999999999999,4,0.005,4,0.008
248,./test_new/cuttings_resized_128/ML-V2_slice00430_5.png,0,ML-V2_slice00430_5,2,0.00705,2,0.006999999999999999,2,0.008,2,0.005,2,0.008
249,./test_new/cuttings_resized_128/ML-V2_slice00430_9.png,0,ML-V2_slice00430_9,4,0.004,2,0.006,2,0.005,4,0.008,4,0.008
250,./test_new/cuttings_resized_128/ML-V2_slice00440_8.png,0,ML-V2_slice00440_8,4,0.00602,4,0.005,2,0.008,2,0.005,4,0.00764
251,./test_new/cuttings_resized_128/ML-V2_slice00440_9.png,0,ML-V2_slice00440_9,4,0.004,4,0.005,4,0.006999999999999999,2,0.006999999999999999,0,0.008
252,./test_new/cuttings_resized_128/ML-V2_slice00440_10.png,0,ML-V2_slice00440_10,4,0.0050100000000000006,2,0.006,2,0.008,2,0.005,2,0.01007
253,./test_new/cuttings_resized_128/ML-V2_slice00450_3.png,0,ML-V2_slice00450_3,0,0.005,4,0.006,4,0.006999999999999999,4,0.008,0,0.008
254,./test_new/cuttings_resized_128/ML-V2_slice00460_10.png,0,ML-V2_slice00460_10,2,0.0050100000000000006,2,0.00399,2,0.00469,2,0.006999999999999999,2,0.00801
255,./test_new/cuttings_resized_128/ML-V2_slice00470_0.png,0,ML-V2_slice00470_0,2,0.00587,2,0.005,2,0.006999999999999999,2,0.006999999999999999,2,0.0038
256,./test_new/cuttings_resized_128/ML-V2_slice00470_1.png,0,ML-V2_slice00470_1,4,0.00601,2,0.00498,2,0.006,0,0.005,2,0.00801
257,./test_new/cuttings_resized_128/ML-V2_slice00470_6.png,0,ML-V2_slice00470_6,2,0.006520000000000001,2,0.006999999999999999,2,0.006999999999999999,2,0.005,2,0.008
258,./test_new/cuttings_resized_128/ML-V2_slice00480_1.png,0,ML-V2_slice00480_1,2,0.00499,2,0.005,2,0.006999999999999999,2,0.00499,2,0.008
259,./test_new/cuttings_resized_128/ML-V2_slice00480_2.png,0,ML-V2_slice00480_2,4,0.004,4,0.006,4,0.006,2,0.008,2,0.004
260,./test_new/cuttings_resized_128/ML-V2_slice00480_3.png,0,ML-V2_slice00480_3,4,0.00399,4,0.004,4,0.00601,4,0.008,4,0.008
261,./test_new/cuttings_resized_128/ML-V2_slice00480_10.png,0,ML-V2_slice00480_10,2,0.004,2,0.006999999999999999,2,0.006999999999999999,2,0.004,2,0.007
262,./test_new/cuttings_resized_128/ML-V2_slice00480_11.png,0,ML-V2_slice00480_11,2,0.005,2,0.004,2,0.00801,2,0.005520000000000001,2,0.00709
263,./test_new/cuttings_resized_128/ML-V2_slice00490_11.png,0,ML-V2_slice00490_11,2,0.006999999999999999,2,0.00504,2,0.008,2,0.00599,2,0.008
264,./test_new/cuttings_resized_128/ML-V2_slice00500_3.png,0,ML-V2_slice00500_3,4,0.006999999999999999,4,0.00399,4,0.006999999999999999,4,0.00796,0,0.004
265,./test_new/cuttings_resized_128/ML-V2_slice00500_4.png,0,ML-V2_slice00500_4,2,0.00399,2,0.00561,2,0.004,2,0.005,2,0.00657
266,./test_new/cuttings_resized_128/ML-V2_slice00500_9.png,0,ML-V2_slice00500_9,2,0.005,2,0.006,2,0.006,2,0.005,2,0.004
267,./test_new/cuttings_resized_128/ML-V2_slice00510_4.png,0,ML-V2_slice00510_4,2,0.006,2,0.00605,2,0.006,2,0.004,2,0.00941
268,./test_new/cuttings_resized_128/ML-V2_slice00510_11.png,0,ML-V2_slice00510_11,4,0.006,4,0.004,4,0.005,4,0.005,4,0.00765
269,./test_new/cuttings_resized_128/ML-V2_slice00510_12.png,0,ML-V2_slice00510_12,0,0.008,0,0.006,4,0.008,2,0.008,0,0.008
270,./test_new/cuttings_resized_128/ML-V2_slice00520_0.png,0,ML-V2_slice00520_0,2,0.005,2,0.0026100000000000003,2,0.006999999999999999,2,0.006999999999999999,2,0.008
271,./test_new/cuttings_resized_128/ML-V2_slice00520_3.png,0,ML-V2_slice00520_3,4,0.004,4,0.004,4,0.009000000000000001,2,0.005,4,0.008
272,./test_new/cuttings_resized_128/ML-V2_slice00520_10.png,0,ML-V2_slice00520_10,2,0.005,2,0.008029999999999999,2,0.008,2,0.005,2,0.00916
273,./test_new/cuttings_resized_128/ML-V2_slice00520_11.png,0,ML-V2_slice00520_11,0,0.005,4,0.008,4,0.005,2,0.00799,4,0.00797
274,./test_new/cuttings_resized_128/ML-V2_slice00530_2.png,0,ML-V2_slice00530_2,2,0.006,0,0.00502,2,0.00796,2,0.006999999999999999,2,0.00599
275,./test_new/cuttings_resized_128/ML-V2_slice00530_10.png,0,ML-V2_slice00530_10,2,0.006,2,0.00902,2,0.008,3,0.008,3,0.00801
276,./test_new/cuttings_resized_128/ML-V2_slice00540_3.png,0,ML-V2_slice00540_3,4,0.006999999999999999,4,0.008,4,0.00693,2,0.008,4,0.007
277,./test_new/cuttings_resized_128/ML-V2_slice00550_6.png,0,ML-V2_slice00550_6,4,0.006999999999999999,4,0.004,4,0.006,4,0.009000000000000001,4,0.008
278,./test_new/cuttings_resized_128/ML-V2_slice00560_4.png,0,ML-V2_slice00560_4,4,0.008,2,0.008,2,0.0069900000000000006,2,0.008,2,0.007
279,./test_new/cuttings_resized_128/ML-V2_slice00560_5.png,0,ML-V2_slice00560_5,2,0.006999999999999999,4,0.004,2,0.006999999999999999,2,0.008,2,0.007
280,./test_new/cuttings_resized_128/ML-V2_slice00560_6.png,0,ML-V2_slice00560_6,4,0.008,4,0.00307,4,0.006999999999999999,4,0.006999999999999999,0,0.006
281,./test_new/cuttings_resized_128/ML-V2_slice00560_11.png,0,ML-V2_slice00560_11,2,0.006,2,0.00805,2,0.00604,2,0.005,2,0.007
282,./test_new/cuttings_resized_128/ML-V2_slice00570_9.png,0,ML-V2_slice00570_9,2,0.006,2,0.006999999999999999,2,0.005,2,0.005,2,0.005
283,./test_new/cuttings_resized_128/ML-V2_slice00570_12.png,0,ML-V2_slice00570_12,2,0.0069900000000000006,2,0.008,2,0.006,0,0.005,2,0.008
284,./test_new/cuttings_resized_128/ML-V2_slice00580_8.png,0,ML-V2_slice00580_8,2,0.006,2,0.00207,2,0.00701,2,0.005,2,0.007
285,./test_new/cuttings_resized_128/ML-V2_slice00580_9.png,0,ML-V2_slice00580_9,4,0.006,4,0.00499,2,0.006,2,0.00601,4,0.008
286,./test_new/cuttings_resized_128/ML-V2_slice00580_12.png,0,ML-V2_slice00580_12,2,0.00399,2,0.004,2,0.008,2,0.0030800000000000003,2,0.00477
287,./test_new/cuttings_resized_128/ML-V2_slice00600_0.png,0,ML-V2_slice00600_0,2,0.005,4,0.004,2,0.008,0,0.00806,2,0.005
288,./test_new/cuttings_resized_128/ML-V2_slice00610_0.png,0,ML-V2_slice00610_0,2,0.004,2,0.004,2,0.006,2,0.008,2,0.007
289,./test_new/cuttings_resized_128/ML-V2_slice00620_0.png,0,ML-V2_slice00620_0,2,0.005,2,0.004070000000000001,2,0.006,2,0.00799,2,0.006
290,./test_new/cuttings_resized_128/ML-V2_slice00620_2.png,0,ML-V2_slice00620_2,4,0.00218,4,0.0040100000000000005,4,0.00504,2,0.004,2,0.005
291,./test_new/cuttings_resized_128/ML-V2_slice00620_10.png,0,ML-V2_slice00620_10,2,0.00801,2,0.00607,2,0.006,2,0.01054,2,0.008
292,./test_new/cuttings_resized_128/ML-V2_slice00630_0.png,0,ML-V2_slice00630_0,2,0.008,2,0.00399,2,0.009000000000000001,2,0.00505,2,0.008
293,./test_new/cuttings_resized_128/ML-V2_slice00630_3.png,0,ML-V2_slice00630_3,2,0.0040100000000000005,2,0.004,2,0.00604,2,0.004,2,0.00495
294,./test_new/cuttings_resized_128/ML-V2_slice00630_6.png,0,ML-V2_slice00630_6,4,0.00399,4,0.008,4,0.00804,4,0.00402,0,0.008
295,./test_new/cuttings_resized_128/ML-V2_slice00630_7.png,0,ML-V2_slice00630_7,2,0.004,2,0.00594,2,0.00805,2,0.004,2,0.007
296,./test_new/cuttings_resized_128/ML-V2_slice00640_0.png,0,ML-V2_slice00640_0,2,0.004,2,0.00897,2,0.006520000000000001,2,0.00486,2,0.00604
297,./test_new/cuttings_resized_128/ML-V2_slice00640_10.png,0,ML-V2_slice00640_10,2,0.004,2,0.004,2,0.00491,2,0.00609,2,0.007
298,./test_new/cuttings_resized_128/ML-V2_slice00650_7.png,0,ML-V2_slice00650_7,4,0.0040100000000000005,4,0.0049299999999999995,4,0.006,4,0.004,4,0.008
299,./test_new/cuttings_resized_128/ML-V2_slice00650_8.png,0,ML-V2_slice00650_8,4,0.00459,4,0.004,4,0.009000000000000001,2,0.00596,4,0.007
300,./test_new/cuttings_resized_128/ML-V2_slice00660_0.png,0,ML-V2_slice00660_0,2,0.00798,2,0.007559999999999998,2,0.006,2,0.004,2,0.007
301,./test_new/cuttings_resized_128/ML-V2_slice00660_8.png,0,ML-V2_slice00660_8,2,0.0050100000000000006,2,0.004,2,0.00506,2,0.00804,2,0.005
302,./test_new/cuttings_resized_128/ML-V2_slice00660_9.png,0,ML-V2_slice00660_9,2,0.004,2,0.004,2,0.006,3,0.006999999999999999,2,0.005
303,./test_new/cuttings_resized_128/ML-V2_slice00670_3.png,0,ML-V2_slice00670_3,4,0.00713,4,0.00602,4,0.00923,4,0.0066,0,0.00551
304,./test_new/cuttings_resized_128/ML-V2_slice00670_8.png,0,ML-V2_slice00670_8,4,0.00601,4,0.008,2,0.006999999999999999,2,0.00457,2,0.004
305,./test_new/cuttings_resized_128/ML-V2_slice00680_3.png,0,ML-V2_slice00680_3,0,0.00851,0,0.004,4,0.005,0,0.004,0,0.006
306,./test_new/cuttings_resized_128/ML-V2_slice00680_5.png,0,ML-V2_slice00680_5,4,0.005,4,0.00487,2,0.006,2,0.006999999999999999,2,0.005
307,./test_new/cuttings_resized_128/ML-V2_slice00680_7.png,0,ML-V2_slice00680_7,4,0.004,2,0.0040100000000000005,2,0.01023,2,0.00707,2,0.006
308,./test_new/cuttings_resized_128/ML-V2_slice00690_1.png,0,ML-V2_slice00690_1,2,0.008,2,0.004,2,0.0075400000000000016,2,0.006490000000000001,2,0.005
309,./test_new/cuttings_resized_128/ML-V2_slice00690_2.png,0,ML-V2_slice00690_2,2,0.00922,2,0.0040100000000000005,2,0.00599,2,0.004,2,0.00762
310,./test_new/cuttings_resized_128/ML-V2_slice00690_4.png,0,ML-V2_slice00690_4,2,0.00398,2,0.00599,2,0.00295,2,0.00801,2,0.005
311,./test_new/cuttings_resized_128/ML-V2_slice00700_2.png,0,ML-V2_slice00700_2,2,0.006220000000000001,2,0.0096,2,0.00805,2,0.008,2,0.006
312,./test_new/cuttings_resized_128/ML-V2_slice00700_6.png,0,ML-V2_slice00700_6,2,0.00821,2,0.006,2,0.006,2,0.00618,2,0.007
313,./test_new/cuttings_resized_128/ML-V2_slice00700_8.png,0,ML-V2_slice00700_8,4,0.008,4,0.006999999999999999,2,0.006,2,0.0070599999999999994,2,0.009
314,./test_new/cuttings_resized_128/ML-V2_slice00700_9.png,0,ML-V2_slice00700_9,2,0.00399,4,0.006999999999999999,2,0.007109999999999998,2,0.004,2,0.005
315,./test_new/cuttings_resized_128/ML-V2_slice00710_2.png,0,ML-V2_slice00710_2,2,0.00847,2,0.004,2,0.006,2,0.008,2,0.006
316,./test_new/cuttings_resized_128/ML-V2_slice00720_6.png,0,ML-V2_slice00720_6,4,0.004,4,0.004,4,0.00297,2,0.010020000000000001,2,0.005
317,./test_new/cuttings_resized_128/ML-V2_slice00730_3.png,0,ML-V2_slice00730_3,0,0.00399,4,0.00798,4,0.00507,2,0.004,4,0.006
318,./test_new/cuttings_resized_128/ML-V2_slice00730_4.png,0,ML-V2_slice00730_4,2,0.00808,4,0.004,2,0.009000000000000001,2,0.00602,2,0.006
319,./test_new/cuttings_resized_128/ML-V2_slice00730_5.png,0,ML-V2_slice00730_5,4,0.008,4,0.008,4,0.0040100000000000005,2,0.0035600000000000002,4,0.005
320,./test_new/cuttings_resized_128/ML-V2_slice00750_1.png,0,ML-V2_slice00750_1,2,0.008,4,0.008,2,0.008,2,0.009909999999999999,2,0.007
321,./test_new/cuttings_resized_128/ML-V2_slice00760_3.png,0,ML-V2_slice00760_3,0,0.00799,4,0.004,2,0.008,2,0.0050799999999999994,2,0.007
322,./test_new/cuttings_resized_128/ML-V2_slice00760_9.png,0,ML-V2_slice00760_9,4,0.00556,4,0.0040100000000000005,2,0.0102,2,0.00997,2,0.007
323,./test_new/cuttings_resized_128/ML-V2_slice00770_7.png,0,ML-V2_slice00770_7,2,0.004,2,0.004,2,0.008,2,0.008190000000000001,2,0.008
324,./test_new/cuttings_resized_128/ML-V2_slice00780_3.png,0,ML-V2_slice00780_3,2,0.004,4,0.008,2,0.008,2,0.01012,2,0.00777
325,./test_new/cuttings_resized_128/ML-V2_slice00790_7.png,0,ML-V2_slice00790_7,2,0.00399,4,0.004,2,0.00809,2,0.00472,2,0.004
326,./test_new/cuttings_resized_128/ML-V2_slice00800_0.png,0,ML-V2_slice00800_0,2,0.00555,2,0.00606,2,0.00602,2,0.00399,2,0.008
327,./test_new/cuttings_resized_128/ML-V2_slice00810_0.png,0,ML-V2_slice00810_0,2,0.008029999999999999,2,0.008,2,0.00305,2,0.00898,2,0.004
328,./test_new/cuttings_resized_128/ML-V2_slice00810_2.png,0,ML-V2_slice00810_2,4,0.00586,4,0.00602,2,0.00456,2,0.008,0,0.008
329,./test_new/cuttings_resized_128/ML-V2_slice00820_4.png,0,ML-V2_slice00820_4,2,0.006999999999999999,2,0.0030399999999999997,2,0.00603,2,0.006999999999999999,2,0.008
330,./test_new/cuttings_resized_128/ML-V2_slice00850_2.png,0,ML-V2_slice00850_2,2,0.0045,2,0.004,2,0.006999999999999999,2,0.00349,2,0.004
331,./test_new/cuttings_resized_128/ML-V2_slice00850_6.png,0,ML-V2_slice00850_6,2,0.00353,2,0.00782,2,0.006,2,0.004,2,0.008
332,./test_new/cuttings_resized_128/ML-V2_slice00850_7.png,0,ML-V2_slice00850_7,4,0.00939,4,0.004,2,0.004,4,0.00602,4,0.004
333,./test_new/cuttings_resized_128/ML-V2_slice00860_2.png,0,ML-V2_slice00860_2,2,0.006999999999999999,2,0.004,2,0.00799,2,0.00399,2,0.004
