,Paths,Label
939,../Data/Test_New/ML-V1\slice01190_mar_raw_7.png,3
940,../Data/Test_New/ML-V1\slice01190_mar_raw_8.png,3
941,../Data/Test_New/ML-V1\slice01200_mar_raw_1.png,3
942,../Data/Test_New/ML-V1\slice01200_mar_raw_2.png,3
943,../Data/Test_New/ML-V1\slice01200_mar_raw_3.png,3
944,../Data/Test_New/ML-V1\slice01200_mar_raw_4.png,3
945,../Data/Test_New/ML-V1\slice01200_mar_raw_5.png,3
946,../Data/Test_New/ML-V1\slice01200_mar_raw_6.png,3
947,../Data/Test_New/ML-V1\slice01200_mar_raw_7.png,3
948,../Data/Test_New/ML-V1\slice01200_mar_raw_8.png,3
949,../Data/Test_New/ML-V1\slice01210_mar_raw_1.png,3
950,../Data/Test_New/ML-V1\slice01210_mar_raw_2.png,3
951,../Data/Test_New/ML-V1\slice01210_mar_raw_3.png,3
952,../Data/Test_New/ML-V1\slice01210_mar_raw_4.png,3
953,../Data/Test_New/ML-V1\slice01210_mar_raw_5.png,3
954,../Data/Test_New/ML-V1\slice01210_mar_raw_6.png,3
955,../Data/Test_New/ML-V1\slice01210_mar_raw_7.png,3
956,../Data/Test_New/ML-V1\slice01210_mar_raw_8.png,3
957,../Data/Test_New/ML-V1\slice01220_mar_raw_1.png,3
958,../Data/Test_New/ML-V1\slice01220_mar_raw_2.png,3
959,../Data/Test_New/ML-V1\slice01220_mar_raw_3.png,3
960,../Data/Test_New/ML-V1\slice01220_mar_raw_4.png,3
961,../Data/Test_New/ML-V1\slice01220_mar_raw_5.png,3
962,../Data/Test_New/ML-V1\slice01220_mar_raw_6.png,3
963,../Data/Test_New/ML-V1\slice01220_mar_raw_7.png,3
964,../Data/Test_New/ML-V1\slice01220_mar_raw_8.png,3
965,../Data/Test_New/ML-V1\slice01230_mar_raw_1.png,3
966,../Data/Test_New/ML-V1\slice01230_mar_raw_2.png,3
967,../Data/Test_New/ML-V1\slice01230_mar_raw_3.png,3
968,../Data/Test_New/ML-V1\slice01230_mar_raw_4.png,3
969,../Data/Test_New/ML-V1\slice01230_mar_raw_5.png,3
970,../Data/Test_New/ML-V1\slice01230_mar_raw_6.png,3
971,../Data/Test_New/ML-V1\slice01230_mar_raw_7.png,3
972,../Data/Test_New/ML-V1\slice01230_mar_raw_8.png,3
973,../Data/Test_New/ML-V1\slice01240_mar_raw_1.png,3
974,../Data/Test_New/ML-V1\slice01240_mar_raw_2.png,3
975,../Data/Test_New/ML-V1\slice01240_mar_raw_3.png,3
976,../Data/Test_New/ML-V1\slice01240_mar_raw_4.png,3
977,../Data/Test_New/ML-V1\slice01240_mar_raw_5.png,3
978,../Data/Test_New/ML-V1\slice01240_mar_raw_6.png,3
979,../Data/Test_New/ML-V1\slice01240_mar_raw_7.png,3
980,../Data/Test_New/ML-V1\slice01250_mar_raw_1.png,3
981,../Data/Test_New/ML-V1\slice01250_mar_raw_2.png,3
982,../Data/Test_New/ML-V1\slice01250_mar_raw_3.png,3
983,../Data/Test_New/ML-V1\slice01250_mar_raw_4.png,3
984,../Data/Test_New/ML-V1\slice01250_mar_raw_5.png,3
985,../Data/Test_New/ML-V1\slice01250_mar_raw_6.png,3
986,../Data/Test_New/ML-V1\slice01250_mar_raw_7.png,3
987,../Data/Test_New/ML-V1\slice01250_mar_raw_8.png,3
988,../Data/Test_New/ML-V1\slice01260_mar_raw_1.png,3
989,../Data/Test_New/ML-V1\slice01260_mar_raw_2.png,3
990,../Data/Test_New/ML-V1\slice01260_mar_raw_3.png,3
991,../Data/Test_New/ML-V1\slice01260_mar_raw_4.png,3
992,../Data/Test_New/ML-V1\slice01260_mar_raw_5.png,3
993,../Data/Test_New/ML-V1\slice01260_mar_raw_6.png,3
994,../Data/Test_New/ML-V1\slice01260_mar_raw_7.png,3
995,../Data/Test_New/ML-V1\slice01260_mar_raw_8.png,3
996,../Data/Test_New/ML-V1\slice01260_mar_raw_9.png,3
997,../Data/Test_New/ML-V1\slice01270_mar_raw_1.png,3
998,../Data/Test_New/ML-V1\slice01270_mar_raw_10.png,3
999,../Data/Test_New/ML-V1\slice01270_mar_raw_2.png,3
1000,../Data/Test_New/ML-V1\slice01270_mar_raw_3.png,3
1001,../Data/Test_New/ML-V1\slice01270_mar_raw_4.png,3
1002,../Data/Test_New/ML-V1\slice01270_mar_raw_5.png,3
1003,../Data/Test_New/ML-V1\slice01270_mar_raw_6.png,3
1004,../Data/Test_New/ML-V1\slice01270_mar_raw_7.png,3
1005,../Data/Test_New/ML-V1\slice01270_mar_raw_8.png,3
1006,../Data/Test_New/ML-V1\slice01270_mar_raw_9.png,3
1007,../Data/Test_New/ML-V1\slice01280_mar_raw_1.png,3
1008,../Data/Test_New/ML-V1\slice01280_mar_raw_2.png,3
1009,../Data/Test_New/ML-V1\slice01280_mar_raw_3.png,3
1010,../Data/Test_New/ML-V1\slice01280_mar_raw_4.png,3
1011,../Data/Test_New/ML-V1\slice01280_mar_raw_5.png,3
1012,../Data/Test_New/ML-V1\slice01280_mar_raw_6.png,3
1013,../Data/Test_New/ML-V1\slice01280_mar_raw_7.png,3
1014,../Data/Test_New/ML-V1\slice01280_mar_raw_8.png,3
1015,../Data/Test_New/ML-V1\slice01280_mar_raw_9.png,3
1016,../Data/Test_New/ML-V1\slice01290_mar_raw_1.png,3
1017,../Data/Test_New/ML-V1\slice01290_mar_raw_2.png,3
1018,../Data/Test_New/ML-V1\slice01290_mar_raw_3.png,3
1019,../Data/Test_New/ML-V1\slice01290_mar_raw_4.png,3
1020,../Data/Test_New/ML-V1\slice01290_mar_raw_5.png,3
1021,../Data/Test_New/ML-V1\slice01290_mar_raw_6.png,3
1022,../Data/Test_New/ML-V1\slice01290_mar_raw_7.png,3
1023,../Data/Test_New/ML-V1\slice01290_mar_raw_8.png,3
1024,../Data/Test_New/ML-V1\slice01290_mar_raw_9.png,3
1025,../Data/Test_New/ML-V1\slice01300_mar_raw_1.png,3
1026,../Data/Test_New/ML-V1\slice01300_mar_raw_2.png,3
1027,../Data/Test_New/ML-V1\slice01300_mar_raw_3.png,3
1028,../Data/Test_New/ML-V1\slice01300_mar_raw_4.png,3
1029,../Data/Test_New/ML-V1\slice01300_mar_raw_5.png,3
1030,../Data/Test_New/ML-V1\slice01300_mar_raw_6.png,3
1031,../Data/Test_New/ML-V1\slice01300_mar_raw_7.png,3
1032,../Data/Test_New/ML-V1\slice01300_mar_raw_8.png,3
1033,../Data/Test_New/ML-V1\slice01300_mar_raw_9.png,3
1034,../Data/Test_New/ML-V1\slice01310_mar_raw_1.png,3
1035,../Data/Test_New/ML-V1\slice01310_mar_raw_2.png,3
1036,../Data/Test_New/ML-V1\slice01310_mar_raw_3.png,3
1037,../Data/Test_New/ML-V1\slice01310_mar_raw_4.png,3
1038,../Data/Test_New/ML-V1\slice01310_mar_raw_5.png,3
1039,../Data/Test_New/ML-V1\slice01310_mar_raw_6.png,3
1040,../Data/Test_New/ML-V1\slice01310_mar_raw_7.png,3
1041,../Data/Test_New/ML-V1\slice01310_mar_raw_8.png,3
1042,../Data/Test_New/ML-V1\slice01310_mar_raw_9.png,3
1043,../Data/Test_New/ML-V1\slice01320_mar_raw_1.png,3
1044,../Data/Test_New/ML-V1\slice01320_mar_raw_2.png,3
1045,../Data/Test_New/ML-V1\slice01320_mar_raw_3.png,3
1046,../Data/Test_New/ML-V1\slice01320_mar_raw_4.png,3
1047,../Data/Test_New/ML-V1\slice01320_mar_raw_5.png,3
1048,../Data/Test_New/ML-V1\slice01320_mar_raw_6.png,3
1049,../Data/Test_New/ML-V1\slice01320_mar_raw_7.png,3
1050,../Data/Test_New/ML-V1\slice01320_mar_raw_8.png,3
1051,../Data/Test_New/ML-V1\slice01320_mar_raw_9.png,3
1052,../Data/Test_New/ML-V1\slice01330_mar_raw_1.png,3
1053,../Data/Test_New/ML-V1\slice01330_mar_raw_2.png,3
1054,../Data/Test_New/ML-V1\slice01330_mar_raw_3.png,3
1055,../Data/Test_New/ML-V1\slice01330_mar_raw_4.png,3
1056,../Data/Test_New/ML-V1\slice01330_mar_raw_5.png,3
1057,../Data/Test_New/ML-V1\slice01330_mar_raw_6.png,3
1058,../Data/Test_New/ML-V1\slice01330_mar_raw_7.png,3
1059,../Data/Test_New/ML-V1\slice01330_mar_raw_8.png,3
1060,../Data/Test_New/ML-V1\slice01330_mar_raw_9.png,3
1061,../Data/Test_New/ML-V1\slice01340_mar_raw_1.png,3
1062,../Data/Test_New/ML-V1\slice01340_mar_raw_2.png,3
1063,../Data/Test_New/ML-V1\slice01340_mar_raw_3.png,3
1064,../Data/Test_New/ML-V1\slice01340_mar_raw_4.png,3
1065,../Data/Test_New/ML-V1\slice01340_mar_raw_5.png,3
1066,../Data/Test_New/ML-V1\slice01340_mar_raw_6.png,3
1067,../Data/Test_New/ML-V1\slice01340_mar_raw_7.png,3
1068,../Data/Test_New/ML-V1\slice01350_mar_raw_1.png,3
1069,../Data/Test_New/ML-V1\slice01350_mar_raw_2.png,3
1070,../Data/Test_New/ML-V1\slice01350_mar_raw_3.png,3
1071,../Data/Test_New/ML-V1\slice01350_mar_raw_4.png,3
1072,../Data/Test_New/ML-V1\slice01350_mar_raw_5.png,3
1073,../Data/Test_New/ML-V1\slice01350_mar_raw_6.png,3
1074,../Data/Test_New/ML-V1\slice01350_mar_raw_7.png,3
1075,../Data/Test_New/ML-V1\slice01360_mar_raw_1.png,3
1076,../Data/Test_New/ML-V1\slice01360_mar_raw_2.png,3
1077,../Data/Test_New/ML-V1\slice01360_mar_raw_3.png,3
1078,../Data/Test_New/ML-V1\slice01360_mar_raw_4.png,3
1079,../Data/Test_New/ML-V1\slice01360_mar_raw_5.png,3
1080,../Data/Test_New/ML-V1\slice01360_mar_raw_6.png,3
1081,../Data/Test_New/ML-V1\slice01360_mar_raw_7.png,3
1082,../Data/Test_New/ML-V1\slice01370_mar_raw_1.png,3
1083,../Data/Test_New/ML-V1\slice01370_mar_raw_2.png,3
1084,../Data/Test_New/ML-V1\slice01370_mar_raw_3.png,3
1085,../Data/Test_New/ML-V1\slice01370_mar_raw_4.png,3
1086,../Data/Test_New/ML-V1\slice01370_mar_raw_5.png,3
1087,../Data/Test_New/ML-V1\slice01370_mar_raw_6.png,3
1088,../Data/Test_New/ML-V1\slice01370_mar_raw_7.png,3
1089,../Data/Test_New/ML-V1\slice01380_mar_raw_1.png,3
1090,../Data/Test_New/ML-V1\slice01380_mar_raw_2.png,3
1091,../Data/Test_New/ML-V1\slice01380_mar_raw_3.png,3
1092,../Data/Test_New/ML-V1\slice01380_mar_raw_4.png,3
1093,../Data/Test_New/ML-V1\slice01380_mar_raw_5.png,3
1094,../Data/Test_New/ML-V1\slice01380_mar_raw_6.png,3
1095,../Data/Test_New/ML-V1\slice01380_mar_raw_7.png,3
1096,../Data/Test_New/ML-V1\slice01390_mar_raw_1.png,3
1097,../Data/Test_New/ML-V1\slice01390_mar_raw_2.png,3
1098,../Data/Test_New/ML-V1\slice01390_mar_raw_3.png,3
1099,../Data/Test_New/ML-V1\slice01390_mar_raw_4.png,3
1100,../Data/Test_New/ML-V1\slice01390_mar_raw_5.png,3
1101,../Data/Test_New/ML-V1\slice01390_mar_raw_6.png,3
1102,../Data/Test_New/ML-V1\slice01390_mar_raw_7.png,3
1103,../Data/Test_New/ML-V1\slice01400_mar_raw_1.png,3
1104,../Data/Test_New/ML-V1\slice01400_mar_raw_2.png,3
1105,../Data/Test_New/ML-V1\slice01400_mar_raw_3.png,3
1106,../Data/Test_New/ML-V1\slice01400_mar_raw_4.png,3
1107,../Data/Test_New/ML-V1\slice01400_mar_raw_5.png,3
1108,../Data/Test_New/ML-V1\slice01400_mar_raw_6.png,3
1109,../Data/Test_New/ML-V1\slice01410_mar_raw_1.png,3
1110,../Data/Test_New/ML-V1\slice01410_mar_raw_2.png,3
1111,../Data/Test_New/ML-V1\slice01410_mar_raw_3.png,3
1112,../Data/Test_New/ML-V1\slice01410_mar_raw_4.png,3
1113,../Data/Test_New/ML-V1\slice01410_mar_raw_5.png,3
1114,../Data/Test_New/ML-V1\slice01410_mar_raw_6.png,3
1115,../Data/Test_New/ML-V1\slice01420_mar_raw_1.png,3
1116,../Data/Test_New/ML-V1\slice01420_mar_raw_2.png,3
1117,../Data/Test_New/ML-V1\slice01420_mar_raw_3.png,3
1118,../Data/Test_New/ML-V1\slice01420_mar_raw_4.png,3
1119,../Data/Test_New/ML-V1\slice01420_mar_raw_5.png,3
1120,../Data/Test_New/ML-V1\slice01420_mar_raw_6.png,3
1121,../Data/Test_New/ML-V1\slice01430_mar_raw_1.png,3
1122,../Data/Test_New/ML-V1\slice01430_mar_raw_2.png,3
1123,../Data/Test_New/ML-V1\slice01430_mar_raw_3.png,3
1124,../Data/Test_New/ML-V1\slice01430_mar_raw_4.png,3
1125,../Data/Test_New/ML-V1\slice01430_mar_raw_5.png,3
1126,../Data/Test_New/ML-V1\slice01430_mar_raw_6.png,3
1127,../Data/Test_New/ML-V1\slice01440_mar_raw_1.png,3
1128,../Data/Test_New/ML-V1\slice01440_mar_raw_2.png,3
1129,../Data/Test_New/ML-V1\slice01440_mar_raw_3.png,3
1130,../Data/Test_New/ML-V1\slice01440_mar_raw_4.png,3
1131,../Data/Test_New/ML-V2\slice00200_mar_raw_1.png,3
1132,../Data/Test_New/ML-V2\slice00200_mar_raw_2.png,3
1133,../Data/Test_New/ML-V2\slice00200_mar_raw_3.png,3
1134,../Data/Test_New/ML-V2\slice00200_mar_raw_4.png,3
1135,../Data/Test_New/ML-V2\slice00200_mar_raw_5.png,3
1136,../Data/Test_New/ML-V2\slice00210_mar_raw_1.png,3
1137,../Data/Test_New/ML-V2\slice00210_mar_raw_2.png,3
1138,../Data/Test_New/ML-V2\slice00210_mar_raw_3.png,3
1139,../Data/Test_New/ML-V2\slice00210_mar_raw_4.png,3
1140,../Data/Test_New/ML-V2\slice00210_mar_raw_5.png,3
1141,../Data/Test_New/ML-V2\slice00220_mar_raw_1.png,3
1142,../Data/Test_New/ML-V2\slice00220_mar_raw_2.png,3
1143,../Data/Test_New/ML-V2\slice00220_mar_raw_3.png,3
1144,../Data/Test_New/ML-V2\slice00220_mar_raw_4.png,3
1145,../Data/Test_New/ML-V2\slice00220_mar_raw_5.png,3
1146,../Data/Test_New/ML-V2\slice00230_mar_raw_1.png,3
1147,../Data/Test_New/ML-V2\slice00230_mar_raw_2.png,3
1148,../Data/Test_New/ML-V2\slice00230_mar_raw_3.png,3
1149,../Data/Test_New/ML-V2\slice00230_mar_raw_4.png,3
1150,../Data/Test_New/ML-V2\slice00230_mar_raw_5.png,3
1151,../Data/Test_New/ML-V2\slice00230_mar_raw_6.png,3
1152,../Data/Test_New/ML-V2\slice00240_mar_raw_1.png,3
1153,../Data/Test_New/ML-V2\slice00240_mar_raw_2.png,3
1154,../Data/Test_New/ML-V2\slice00240_mar_raw_3.png,3
1155,../Data/Test_New/ML-V2\slice00240_mar_raw_4.png,3
1156,../Data/Test_New/ML-V2\slice00240_mar_raw_5.png,3
1157,../Data/Test_New/ML-V2\slice00240_mar_raw_6.png,3
1158,../Data/Test_New/ML-V2\slice00240_mar_raw_7.png,3
1159,../Data/Test_New/ML-V2\slice00250_mar_raw_1.png,3
1160,../Data/Test_New/ML-V2\slice00250_mar_raw_2.png,3
1161,../Data/Test_New/ML-V2\slice00250_mar_raw_3.png,3
1162,../Data/Test_New/ML-V2\slice00250_mar_raw_4.png,3
1163,../Data/Test_New/ML-V2\slice00250_mar_raw_5.png,3
1164,../Data/Test_New/ML-V2\slice00250_mar_raw_6.png,3
1165,../Data/Test_New/ML-V2\slice00250_mar_raw_7.png,3
1166,../Data/Test_New/ML-V2\slice00260_mar_raw_1.png,3
1167,../Data/Test_New/ML-V2\slice00260_mar_raw_2.png,3
1168,../Data/Test_New/ML-V2\slice00260_mar_raw_3.png,3
1169,../Data/Test_New/ML-V2\slice00260_mar_raw_4.png,3
1170,../Data/Test_New/ML-V2\slice00260_mar_raw_5.png,3
1171,../Data/Test_New/ML-V2\slice00260_mar_raw_6.png,3
1172,../Data/Test_New/ML-V2\slice00260_mar_raw_7.png,3
1173,../Data/Test_New/ML-V2\slice00270_mar_raw_1.png,3
1174,../Data/Test_New/ML-V2\slice00270_mar_raw_2.png,3
1175,../Data/Test_New/ML-V2\slice00270_mar_raw_3.png,3
1176,../Data/Test_New/ML-V2\slice00270_mar_raw_4.png,3
1177,../Data/Test_New/ML-V2\slice00270_mar_raw_5.png,3
1178,../Data/Test_New/ML-V2\slice00270_mar_raw_6.png,3
1179,../Data/Test_New/ML-V2\slice00270_mar_raw_7.png,3
1180,../Data/Test_New/ML-V2\slice00270_mar_raw_8.png,3
1181,../Data/Test_New/ML-V2\slice00280_mar_raw_1.png,3
1182,../Data/Test_New/ML-V2\slice00280_mar_raw_2.png,3
1183,../Data/Test_New/ML-V2\slice00280_mar_raw_3.png,3
1184,../Data/Test_New/ML-V2\slice00280_mar_raw_4.png,3
1185,../Data/Test_New/ML-V2\slice00280_mar_raw_5.png,3
1186,../Data/Test_New/ML-V2\slice00280_mar_raw_6.png,3
1187,../Data/Test_New/ML-V2\slice00280_mar_raw_7.png,3
1188,../Data/Test_New/ML-V2\slice00280_mar_raw_8.png,3
1189,../Data/Test_New/ML-V2\slice00290_mar_raw_1.png,3
1190,../Data/Test_New/ML-V2\slice00290_mar_raw_2.png,3
1191,../Data/Test_New/ML-V2\slice00290_mar_raw_3.png,3
1192,../Data/Test_New/ML-V2\slice00290_mar_raw_4.png,3
1193,../Data/Test_New/ML-V2\slice00290_mar_raw_5.png,3
1194,../Data/Test_New/ML-V2\slice00290_mar_raw_6.png,3
1195,../Data/Test_New/ML-V2\slice00290_mar_raw_7.png,3
1196,../Data/Test_New/ML-V2\slice00290_mar_raw_8.png,3
1197,../Data/Test_New/ML-V2\slice00300_mar_raw_1.png,3
1198,../Data/Test_New/ML-V2\slice00300_mar_raw_2.png,3
1199,../Data/Test_New/ML-V2\slice00300_mar_raw_3.png,3
1200,../Data/Test_New/ML-V2\slice00300_mar_raw_4.png,3
1201,../Data/Test_New/ML-V2\slice00300_mar_raw_5.png,3
1202,../Data/Test_New/ML-V2\slice00300_mar_raw_6.png,3
1203,../Data/Test_New/ML-V2\slice00300_mar_raw_7.png,3
1204,../Data/Test_New/ML-V2\slice00300_mar_raw_8.png,3
1205,../Data/Test_New/ML-V2\slice00300_mar_raw_9.png,3
1206,../Data/Test_New/ML-V2\slice00310_mar_raw_1.png,3
1207,../Data/Test_New/ML-V2\slice00310_mar_raw_10.png,3
1208,../Data/Test_New/ML-V2\slice00310_mar_raw_11.png,3
1209,../Data/Test_New/ML-V2\slice00310_mar_raw_2.png,3
1210,../Data/Test_New/ML-V2\slice00310_mar_raw_3.png,3
1211,../Data/Test_New/ML-V2\slice00310_mar_raw_4.png,3
1212,../Data/Test_New/ML-V2\slice00310_mar_raw_5.png,3
1213,../Data/Test_New/ML-V2\slice00310_mar_raw_6.png,3
1214,../Data/Test_New/ML-V2\slice00310_mar_raw_7.png,3
1215,../Data/Test_New/ML-V2\slice00310_mar_raw_8.png,3
1216,../Data/Test_New/ML-V2\slice00310_mar_raw_9.png,3
1217,../Data/Test_New/ML-V2\slice00320_mar_raw_1.png,3
1218,../Data/Test_New/ML-V2\slice00320_mar_raw_10.png,3
1219,../Data/Test_New/ML-V2\slice00320_mar_raw_11.png,3
1220,../Data/Test_New/ML-V2\slice00320_mar_raw_2.png,3
1221,../Data/Test_New/ML-V2\slice00320_mar_raw_3.png,3
1222,../Data/Test_New/ML-V2\slice00320_mar_raw_4.png,3
1223,../Data/Test_New/ML-V2\slice00320_mar_raw_5.png,3
1224,../Data/Test_New/ML-V2\slice00320_mar_raw_6.png,3
1225,../Data/Test_New/ML-V2\slice00320_mar_raw_7.png,3
1226,../Data/Test_New/ML-V2\slice00320_mar_raw_8.png,3
1227,../Data/Test_New/ML-V2\slice00320_mar_raw_9.png,3
1228,../Data/Test_New/ML-V2\slice00330_mar_raw_1.png,3
1229,../Data/Test_New/ML-V2\slice00330_mar_raw_10.png,3
1230,../Data/Test_New/ML-V2\slice00330_mar_raw_11.png,3
1231,../Data/Test_New/ML-V2\slice00330_mar_raw_2.png,3
1232,../Data/Test_New/ML-V2\slice00330_mar_raw_3.png,3
1233,../Data/Test_New/ML-V2\slice00330_mar_raw_4.png,3
1234,../Data/Test_New/ML-V2\slice00330_mar_raw_5.png,3
1235,../Data/Test_New/ML-V2\slice00330_mar_raw_6.png,3
1236,../Data/Test_New/ML-V2\slice00330_mar_raw_7.png,3
1237,../Data/Test_New/ML-V2\slice00330_mar_raw_8.png,3
1238,../Data/Test_New/ML-V2\slice00330_mar_raw_9.png,3
1239,../Data/Test_New/ML-V2\slice00340_mar_raw_1.png,3
1240,../Data/Test_New/ML-V2\slice00340_mar_raw_10.png,3
1241,../Data/Test_New/ML-V2\slice00340_mar_raw_11.png,3
1242,../Data/Test_New/ML-V2\slice00340_mar_raw_2.png,3
1243,../Data/Test_New/ML-V2\slice00340_mar_raw_3.png,3
1244,../Data/Test_New/ML-V2\slice00340_mar_raw_4.png,3
1245,../Data/Test_New/ML-V2\slice00340_mar_raw_5.png,3
1246,../Data/Test_New/ML-V2\slice00340_mar_raw_6.png,3
1247,../Data/Test_New/ML-V2\slice00340_mar_raw_7.png,3
1248,../Data/Test_New/ML-V2\slice00340_mar_raw_8.png,3
1249,../Data/Test_New/ML-V2\slice00340_mar_raw_9.png,3
1250,../Data/Test_New/ML-V2\slice00350_mar_raw_1.png,3
1251,../Data/Test_New/ML-V2\slice00350_mar_raw_10.png,3
1252,../Data/Test_New/ML-V2\slice00350_mar_raw_11.png,3
1253,../Data/Test_New/ML-V2\slice00350_mar_raw_2.png,3
1254,../Data/Test_New/ML-V2\slice00350_mar_raw_3.png,3
1255,../Data/Test_New/ML-V2\slice00350_mar_raw_4.png,3
1256,../Data/Test_New/ML-V2\slice00350_mar_raw_5.png,3
1257,../Data/Test_New/ML-V2\slice00350_mar_raw_6.png,3
1258,../Data/Test_New/ML-V2\slice00350_mar_raw_7.png,3
1259,../Data/Test_New/ML-V2\slice00350_mar_raw_8.png,3
1260,../Data/Test_New/ML-V2\slice00350_mar_raw_9.png,3
1261,../Data/Test_New/ML-V2\slice00360_mar_raw_1.png,3
1262,../Data/Test_New/ML-V2\slice00360_mar_raw_10.png,3
1263,../Data/Test_New/ML-V2\slice00360_mar_raw_11.png,3
1264,../Data/Test_New/ML-V2\slice00360_mar_raw_2.png,3
1265,../Data/Test_New/ML-V2\slice00360_mar_raw_3.png,3
1266,../Data/Test_New/ML-V2\slice00360_mar_raw_4.png,3
1267,../Data/Test_New/ML-V2\slice00360_mar_raw_5.png,3
1268,../Data/Test_New/ML-V2\slice00360_mar_raw_6.png,3
1269,../Data/Test_New/ML-V2\slice00360_mar_raw_7.png,3
1270,../Data/Test_New/ML-V2\slice00360_mar_raw_8.png,3
1271,../Data/Test_New/ML-V2\slice00360_mar_raw_9.png,3
1272,../Data/Test_New/ML-V2\slice00370_mar_raw_1.png,3
1273,../Data/Test_New/ML-V2\slice00370_mar_raw_10.png,3
1274,../Data/Test_New/ML-V2\slice00370_mar_raw_11.png,3
1275,../Data/Test_New/ML-V2\slice00370_mar_raw_2.png,3
1276,../Data/Test_New/ML-V2\slice00370_mar_raw_3.png,3
1277,../Data/Test_New/ML-V2\slice00370_mar_raw_4.png,3
1278,../Data/Test_New/ML-V2\slice00370_mar_raw_5.png,3
1279,../Data/Test_New/ML-V2\slice00370_mar_raw_6.png,3
1280,../Data/Test_New/ML-V2\slice00370_mar_raw_7.png,3
1281,../Data/Test_New/ML-V2\slice00370_mar_raw_8.png,3
1282,../Data/Test_New/ML-V2\slice00370_mar_raw_9.png,3
1283,../Data/Test_New/ML-V2\slice00380_mar_raw_1.png,3
1284,../Data/Test_New/ML-V2\slice00380_mar_raw_10.png,3
1285,../Data/Test_New/ML-V2\slice00380_mar_raw_11.png,3
1286,../Data/Test_New/ML-V2\slice00380_mar_raw_2.png,3
1287,../Data/Test_New/ML-V2\slice00380_mar_raw_3.png,3
1288,../Data/Test_New/ML-V2\slice00380_mar_raw_4.png,3
1289,../Data/Test_New/ML-V2\slice00380_mar_raw_5.png,3
1290,../Data/Test_New/ML-V2\slice00380_mar_raw_6.png,3
1291,../Data/Test_New/ML-V2\slice00380_mar_raw_7.png,3
1292,../Data/Test_New/ML-V2\slice00380_mar_raw_8.png,3
1293,../Data/Test_New/ML-V2\slice00380_mar_raw_9.png,3
1294,../Data/Test_New/ML-V2\slice00390_mar_raw_1.png,3
1295,../Data/Test_New/ML-V2\slice00390_mar_raw_10.png,3
1296,../Data/Test_New/ML-V2\slice00390_mar_raw_2.png,3
1297,../Data/Test_New/ML-V2\slice00390_mar_raw_3.png,3
1298,../Data/Test_New/ML-V2\slice00390_mar_raw_4.png,3
1299,../Data/Test_New/ML-V2\slice00390_mar_raw_5.png,3
1300,../Data/Test_New/ML-V2\slice00390_mar_raw_6.png,3
1301,../Data/Test_New/ML-V2\slice00390_mar_raw_7.png,3
1302,../Data/Test_New/ML-V2\slice00390_mar_raw_8.png,3
1303,../Data/Test_New/ML-V2\slice00390_mar_raw_9.png,3
1304,../Data/Test_New/ML-V2\slice00400_mar_raw_1.png,3
1305,../Data/Test_New/ML-V2\slice00400_mar_raw_10.png,3
1306,../Data/Test_New/ML-V2\slice00400_mar_raw_2.png,3
1307,../Data/Test_New/ML-V2\slice00400_mar_raw_3.png,3
1308,../Data/Test_New/ML-V2\slice00400_mar_raw_4.png,3
1309,../Data/Test_New/ML-V2\slice00400_mar_raw_5.png,3
1310,../Data/Test_New/ML-V2\slice00400_mar_raw_6.png,3
1311,../Data/Test_New/ML-V2\slice00400_mar_raw_7.png,3
1312,../Data/Test_New/ML-V2\slice00400_mar_raw_8.png,3
1313,../Data/Test_New/ML-V2\slice00400_mar_raw_9.png,3
1314,../Data/Test_New/ML-V2\slice00410_mar_raw_1.png,3
1315,../Data/Test_New/ML-V2\slice00410_mar_raw_10.png,3
1316,../Data/Test_New/ML-V2\slice00410_mar_raw_2.png,3
1317,../Data/Test_New/ML-V2\slice00410_mar_raw_3.png,3
1318,../Data/Test_New/ML-V2\slice00410_mar_raw_4.png,3
1319,../Data/Test_New/ML-V2\slice00410_mar_raw_5.png,3
1320,../Data/Test_New/ML-V2\slice00410_mar_raw_6.png,3
1321,../Data/Test_New/ML-V2\slice00410_mar_raw_7.png,3
1322,../Data/Test_New/ML-V2\slice00410_mar_raw_8.png,3
1323,../Data/Test_New/ML-V2\slice00410_mar_raw_9.png,3
1324,../Data/Test_New/ML-V2\slice00420_mar_raw_1.png,3
1325,../Data/Test_New/ML-V2\slice00420_mar_raw_10.png,3
1326,../Data/Test_New/ML-V2\slice00420_mar_raw_11.png,3
1327,../Data/Test_New/ML-V2\slice00420_mar_raw_2.png,3
1328,../Data/Test_New/ML-V2\slice00420_mar_raw_3.png,3
1329,../Data/Test_New/ML-V2\slice00420_mar_raw_4.png,3
1330,../Data/Test_New/ML-V2\slice00420_mar_raw_5.png,3
1331,../Data/Test_New/ML-V2\slice00420_mar_raw_6.png,3
1332,../Data/Test_New/ML-V2\slice00420_mar_raw_7.png,3
1333,../Data/Test_New/ML-V2\slice00420_mar_raw_8.png,3
1334,../Data/Test_New/ML-V2\slice00420_mar_raw_9.png,3
1335,../Data/Test_New/ML-V2\slice00430_mar_raw_1.png,3
1336,../Data/Test_New/ML-V2\slice00430_mar_raw_10.png,3
1337,../Data/Test_New/ML-V2\slice00430_mar_raw_11.png,3
1338,../Data/Test_New/ML-V2\slice00430_mar_raw_2.png,3
1339,../Data/Test_New/ML-V2\slice00430_mar_raw_3.png,3
